accuracy,precision,recall,f1_score,f2_score,best_threshold,tp,tn,fp,fn,ml_type,balance_method,dataset
0.8213103904698875,0.7138263665594855,0.921161825726141,0.8043478260869565,0.8705882352941177,0.1499999999999999,1110,1372,445,95,xgboost,over,features_with_metadata_base_dense256.csv
0.8292521508934481,0.7253106605624591,0.9203319502074688,0.811265544989027,0.8733658843912427,0.1499999999999999,1109,1397,420,96,xgboost,over,features_with_metadata_oversampling_dense32.csv
0.8219722038385175,0.7178314826910516,0.9120331950207468,0.8033625730994152,0.86521807589356,0.1,1099,1385,432,106,xgboost,over,features_with_metadata_oversampling_dense64.csv
0.7945069490403707,0.6784841075794621,0.921161825726141,0.781414994720169,0.8596654275092936,0.12,1110,1291,526,95,xgboost,over,features_with_metadata_oversampling_dense128.csv
0.8093977498345467,0.6999364272091545,0.9136929460580911,0.7926565874730022,0.8610980760206476,0.1899999999999999,1101,1345,472,104,xgboost,over,features_with_metadata_oversampling_dense256.csv
0.7746525479814692,0.6516203703703703,0.9344398340248964,0.7678145243777702,0.8598045204642639,0.1699999999999999,1126,1215,602,79,xgboost,over,features_with_metadata_undersampling_dense32.csv
0.7534745201853077,0.6279199110122358,0.9369294605809128,0.7519147519147519,0.8529767301299487,0.12,1129,1148,669,76,xgboost,over,features_with_metadata_undersampling_dense64.csv
0.8302448709463931,0.7300531914893617,0.9112033195020748,0.8106312292358804,0.8681214421252372,0.12,1098,1411,406,107,xgboost,over,features_with_metadata_undersampling_dense128.csv
0.8530774321641297,0.7828996282527881,0.8738589211618257,0.8258823529411765,0.8540145985401459,0.1,1053,1525,292,152,xgboost,over,features_with_metadata_undersampling_dense256.csv
0.7561217736598279,0.6289966923925028,0.9468879668049792,0.7558794302749254,0.8599638227313838,0.1,1141,1144,673,64,xgboost,over,features_with_metadata_weighted_dense32.csv
0.85704831237591,0.779869659666908,0.8937759336099586,0.8329466357308585,0.86840832123851,0.1599999999999999,1077,1513,304,128,xgboost,over,features_with_metadata_weighted_dense64.csv
0.8405029781601588,0.7540407589599438,0.8904564315352697,0.8165905631659056,0.8593624859843024,0.1,1073,1467,350,132,xgboost,over,features_with_metadata_weighted_dense128.csv
0.7911978821972204,0.6714456391875747,0.932780082987552,0.780826675929142,0.8654142285186326,0.12,1124,1267,550,81,xgboost,over,features_with_metadata_weighted_dense256.csv
0.7888815354070152,0.669051878354204,0.9311203319502076,0.7786259541984732,0.8634754502077883,0.1499999999999999,1122,1262,555,83,xgboost,under,features_with_metadata_base_dense32.csv
0.8544010589013898,0.7745872218234028,0.8954356846473029,0.8306389530408006,0.8683405762111701,0.1,1079,1503,314,126,xgboost,under,features_with_metadata_base_dense64.csv
0.8643282594308405,0.8142292490118577,0.8547717842323651,0.8340080971659919,0.8463434675431388,0.1,1030,1582,235,175,xgboost,under,features_with_metadata_base_dense128.csv
0.8097286565188617,0.696875,0.925311203319502,0.7950089126559715,0.868380062305296,0.1499999999999999,1115,1332,485,90,xgboost,under,features_with_metadata_base_dense256.csv
0.8166776968894772,0.704331450094162,0.9311203319502076,0.8020014295925662,0.8747855917667239,0.12,1122,1346,471,83,xgboost,under,features_with_metadata_oversampling_dense32.csv
0.813368630046327,0.7045309508615188,0.9161825726141078,0.7965367965367965,0.8642555190230155,0.1,1104,1354,463,101,xgboost,under,features_with_metadata_oversampling_dense64.csv
0.7693580410324289,0.6430180180180181,0.9477178423236514,0.7661858436766186,0.8656761673741662,0.1,1142,1183,634,63,xgboost,under,features_with_metadata_oversampling_dense128.csv
0.7660489741892786,0.6402027027027027,0.9435684647302904,0.7628312646762831,0.8618859915100061,0.13,1137,1178,639,68,xgboost,under,features_with_metadata_oversampling_dense256.csv
0.7637326273990734,0.6379988757729061,0.941908713692946,0.7607238605898123,0.8599787846643431,0.1699999999999999,1135,1173,644,70,xgboost,under,features_with_metadata_undersampling_dense32.csv
0.7610853739245532,0.6366723259762309,0.933609958506224,0.7570659488559892,0.8539547593745256,0.1399999999999999,1125,1175,642,80,xgboost,under,features_with_metadata_undersampling_dense64.csv
0.813037723362012,0.7015113350125944,0.92448132780083,0.7977085571070534,0.8692259675405742,0.1,1114,1343,474,91,xgboost,under,features_with_metadata_undersampling_dense128.csv
0.8524156187954997,0.7864150943396226,0.8647302904564316,0.8237154150197629,0.8478437754271766,0.1,1042,1534,283,163,xgboost,under,features_with_metadata_undersampling_dense256.csv
0.7574454003970881,0.630242825607064,0.9477178423236514,0.7570434206165064,0.8609770808202654,0.11,1142,1147,670,63,xgboost,under,features_with_metadata_weighted_dense32.csv
0.8467902051621443,0.7594405594405594,0.9012448132780084,0.8242884250474384,0.8688,0.12,1086,1473,344,119,xgboost,under,features_with_metadata_weighted_dense64.csv
0.8451356717405691,0.7626514611546685,0.8879668049792531,0.8205521472392638,0.8597139643258879,0.11,1070,1484,333,135,xgboost,under,features_with_metadata_weighted_dense128.csv
0.7931833223031105,0.6740696278511404,0.9319502074688797,0.7823058167885754,0.8657107616404563,0.13999999999999999,1123,1274,543,82,xgboost,under,features_with_metadata_weighted_dense256.csv
